taxon_id,scientific_name,family,kingdom,temp_min_c,temp_max_c,rainfall_min_mm_year,rainfall_max_mm_year,ph_min,ph_max,uses,growth_form_uri,plant_form_uri,soil_depth,soil_texture_uri,source
666,Cenchrus ciliaris,Gramineae,Archaeplastida,22,37,400,1000,6.5,8,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
669,Centella asiatica,Umbelliferae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
671,Centrosema pubescens,Leguminosae,Archaeplastida,20,30,1200,2500,4.9,5.5,manure/fertilizer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
681,Chloris gayana,Gramineae,Archaeplastida,20,37,600,1500,4.5,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),,FAO ECOCROP-derived DwC-A measurement data
683,Chloris virgata,Gramineae,Archaeplastida,25,30,500,750,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
685,Chromolaena odorata,Compositae,Archaeplastida,20,35,2000,4000,5,6.5,pioneer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
689,Chrysophyllum cainito,Sapotaceae,Archaeplastida,22,28,1000,1400,5,5.5,ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
690,Chrysopogon aciculatus,Gramineae,Archaeplastida,22,28,700,1200,5,6,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
693,Cichorium endivia,Compositae,Archaeplastida,15,23,1000,1400,6.5,7.8,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
694,Cichorium intybus,Compositae,Archaeplastida,10,30,1500,2500,6,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
697,Cinchona pubescens,Rubiaceae,Archaeplastida,17,25,2500,3500,5,6,agroforestry,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
699,Cinnamomum camphora,Lauraceae,Archaeplastida,18,26,1200,1500,5.5,7,ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
702,Cinnamomum verum,Lauraceae,Archaeplastida,24,30,2000,2600,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
708,Citrullus lanatus,Cucurbitaceae,Archaeplastida,20,35,500,700,6,7,agroforestry | lipids/oil & fats,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
711,Citrus aurantium,Rutaceae,Archaeplastida,25,30,1200,1400,6,7,agroforestry,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
712,Citrus grandis,Rutaceae,Archaeplastida,23,32,1500,2500,5.5,7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
714,Citrus limon,Rutaceae,Archaeplastida,15,28,1000,2300,6.5,7,bacteria,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
716,Citrus medica,Rutaceae,Archaeplastida,21,27,1200,1400,6.5,7,other socio-cultural uses,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
717,Citrus paradisi,Rutaceae,Archaeplastida,18,32,1500,2300,6.5,7.3,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
718,Citrus reticulata,Rutaceae,Archaeplastida,23,34,1200,1800,6,6.8,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
720,Citrus sinensis,Rutaceae,Archaeplastida,20,30,1200,2000,5,6,agroforestry,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
722,Citrus,Rutaceae,Archaeplastida,23,30,1200,1600,5,6.5,antioxidant | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
738,Clitoria ternatea,Leguminosae,Archaeplastida,19,28,1200,1800,6.5,7.5,cover crop | ornamental/turf,http://eol.org/schema/terms/multipleStems,,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
743,Coccoloba uvifera,Polygonaceae,Archaeplastida,21,26,700,1400,6.5,7.5,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
744,Cocos nucifera,Palmae,Archaeplastida,22,34,1200,2400,5,8,agroforestry | charcoal | erosion control | lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
749,Coffea arabica,Rubiaceae,Archaeplastida,14,28,1400,2300,5.5,7,agroforestry | dicot. | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
750,Coffea canephora,Rubiaceae,Archaeplastida,20,30,1700,3000,5,6.3,agroforestry | charcoal | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
751,Coffea liberica,Rubiaceae,Archaeplastida,24,30,1600,2400,5.3,6.2,agroforestry,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
754,Coleus amboinicus,,Archaeplastida,22,28,2000,2600,6,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
758,Colocasia esculenta,Araceae,Archaeplastida,21,28,1800,2700,5.5,6.5,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
777,Cordia alliodora,Boraginaceae,Archaeplastida,24,32,2000,3000,6.5,7.5,fuelwood | ornamental/turf | shade & shelter | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
784,Coriandrum sativum,Umbelliferae,Archaeplastida,15,25,500,1400,5.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
801,Crotalaria juncea,Leguminosae,Archaeplastida,20,30,500,1500,6,7,agroforestry | mammals | manure/fertilizer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
803,Crotalaria pallida,Leguminosae,Archaeplastida,22,30,1200,1800,5.5,6.5,erosion control,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,50,,FAO ECOCROP-derived DwC-A measurement data
810,Allium schoenoprasum,Alliaceae,Archaeplastida,10,20,450,1600,6,6.6,,,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
815,Cucumis melo,Cucurbitaceae,Archaeplastida,18,30,1000,1300,6,7.5,agroforestry | lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
817,Cucumis sativus,Cucurbitaceae,Archaeplastida,18,32,1000,1200,6,7.5,lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
819,Cucurbita maxima,Cucurbitaceae,Archaeplastida,20,30,600,1000,5.5,7.5,agroforestry | lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
820,Cucurbita moschata,Cucurbitaceae,Archaeplastida,20,30,600,1600,5.5,7.5,agroforestry,,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
821,Cucurbita pepo,Cucurbitaceae,Archaeplastida,17,30,600,1500,5.5,6.8,lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
828,Curcuma longa,Zingiberaceae,Archaeplastida,20,28,1000,2000,6,7,agroforestry | lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
830,Cyamopsis tetragonoloba,Leguminosae,Archaeplastida,25,35,500,800,7.5,8,soil improvers | starch,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
841,Cymbopogon citratus,Gramineae,Archaeplastida,24,30,1500,3000,5,5.8,agroforestry | insects | ornamental/turf | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
843,Cymbopogon flexuosus,Gramineae,Archaeplastida,22,30,1500,3000,5,5.5,agroforestry,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
847,Cynara scolymus,Compositae,Archaeplastida,15,25,900,1200,6,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
848,Cynodon dactylon,Gramineae,Archaeplastida,17,35,625,1750,5.5,7,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
856,Cyperus rotundus,Cyperaceae,Archaeplastida,24,32,500,3000,5.5,7,insects,,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
859,Cyphomandra betacea,Solanaceae,Archaeplastida,16,22,2000,2600,6.3,7,agroforestry,http://eol.org/schema/terms/singleStem,,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
866,Dactyloctenium aegyptium,Gramineae,Archaeplastida,21,28,400,1500,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
870,Datura stramonium,Solanaceae,Archaeplastida,,,,,6.5,8,mammals | smoking material,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
871,Daucus carota,Umbelliferae,Archaeplastida,15,24,600,1200,5.8,6.8,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980072,FAO ECOCROP-derived DwC-A measurement data
880,Delonix regia,Leguminosae,Archaeplastida,22,35,1000,1500,5.5,6.5,fuelwood | non-wood fuel | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
882,Dendrocalamus giganteus,Gramineae,Archaeplastida,20,27,1800,3600,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
885,Derris elliptica,Leguminosae,Archaeplastida,24,30,1800,3500,5.5,7,insects,,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
889,Actinidia chinensis,Actinidiaceae,Archaeplastida,21,30,900,1300,6,7,ornamental/turf,http://eol.org/schema/terms/singleStem,,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
892,Desmodium heterophyllum,Leguminosae,Archaeplastida,23,28,2000,4000,5,6,cover crop,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
893,Desmodium incanum,Leguminosae,Archaeplastida,25,32,1500,3100,5,7,,http://eol.org/schema/terms/multipleStems,,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
894,Desmodium intortum,Leguminosae,Archaeplastida,25,33,1000,1500,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
897,Desmodium scorpiurus,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
899,Desmodium tortuosum,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
900,Desmodium triflorum,,Archaeplastida,18,28,1500,4000,5,6.5,cover crop | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
902,Desmodium uncinatum,Leguminosae,Archaeplastida,25,32,1000,1600,5.5,6.5,cover crop,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
909,Dichanthium annulatum,Gramineae,Archaeplastida,22,30,500,1400,6.5,7.5,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
910,Dichanthium aristatum,Gramineae,Archaeplastida,22,30,875,1200,5,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
912,Dichanthium caricosum,Gramineae,Archaeplastida,32,35,1500,2500,5.5,7,cover crop | erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
919,Digitaria ciliaris,Gramineae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
920,Digitaria didactyla,Gramineae,Archaeplastida,25,35,800,1100,5.5,7,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
921,Digitaria eriantha ssp. eriantha,Gramineae,Archaeplastida,24,35,450,1000,5.5,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
922,Digitaria decumbens,Gramineae,Archaeplastida,28,32,450,650,5,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
932,Dillenia indica,Dilleniaceae,Archaeplastida,30,40,3000,4000,5.5,7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
936,Dioscorea alata,Dioscoreaceae,Archaeplastida,20,32,1200,4000,5.5,6.5,agroforestry,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
938,Dioscorea bulbifera,Dioscoreaceae,Archaeplastida,20,30,1200,2600,6,6.7,mammals,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
939,Dioscorea esculenta,Dioscoreaceae,Archaeplastida,28,32,800,2000,5.5,6.5,agroforestry,,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
942,Dioscorea rotundata,Dioscoreaceae,Archaeplastida,25,32,1000,1500,6.4,6.7,agroforestry,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
945,Diospyros kaki,Ebenaceae,Archaeplastida,20,31,1000,1700,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
952,Dodonaea viscosa,Sapindaceae,Archaeplastida,18,38,300,1200,5.5,7.5,erosion control | fuelwood | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
963,Durio zibethinus,Bombacaceae,Archaeplastida,22,40,1500,2500,5,6.5,non-wood fuel,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
969,Echinochloa colona,Gramineae,Archaeplastida,22,30,500,1200,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
970,Echinochloa crus-galli,Gramineae,Archaeplastida,17,30,700,1100,6,7,revegetation,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
